Date,open,high,low,close
14//2017:00:00,1278.84,1279.99,1278.75,1279.53
14//2017:00:00,1279.46,1280.13,1279.36,1280.13
14//2017:00:00,1280.13,1280.38,1279.3,1279.41
14//2017:00:00,1279.43,1279.49,1278.88,1279.19
14//2017:00:00,1279.18,1279.54,1278.89,1279.46
14//2017:00:00,1279.46,1280.55,1279.44,1280.34
14//2017:00:00,1280.34,1280.56,1279.88,1280.17
14//2017:00:00,1280.17,1280.69,1279.97,1280.5
14//2017:00:00,1280.51,1281.03,1280.27,1280.79
14//2017:00:00,1280.78,1280.92,1279.72,1280.11
14//2017:00:00,1280.1,1280.22,1278.82,1278.83
14//2017:00:00,1278.83,1279.03,1278.43,1278.5
14//2017:00:00,1278.52,1278.85,1278.42,1278.49
14//2017:00:00,1278.48,1278.98,1278.43,1278.94
14//2017:00:00,1278.95,1279.25,1278.82,1279.15
14//2017:00:00,1279.14,1279.2,1278.74,1278.92
14//2017:00:00,1278.93,1279.4,1278.88,1279.34
14//2017:00:00,1279.35,1279.44,1279.04,1279.36
14//2017:00:00,1279.35,1279.7,1279.14,1279.51
14//2017:00:00,1279.5,1279.85,1279.22,1279.74
14//2017:00:00,1279.75,1280.24,1279.75,1280.15
14//2017:00:00,1280.13,1280.51,1279.71,1280.34
14//2017:00:00,1280.35,1280.76,1280.2,1280.63
14//2017:00:00,1280.65,1281.43,1280.34,1281.29
14//2017:00:00,1281.3,1282.26,1281.27,1282.11
14//2017:00:00,1282.12,1283.11,1282.06,1282.99
14//2017:00:00,1283.0,1283.01,1281.88,1282.19
14//2017:00:00,1282.18,1283.3,1282.17,1282.76
14//2017:00:00,1282.78,1283.54,1282.78,1283.3
14//2017:00:00,1283.31,1283.45,1282.68,1283.18
14//2017:00:00,1283.19,1283.88,1283.14,1283.6
14//2017:00:00,1283.62,1283.79,1283.26,1283.41
14//2017:00:00,1283.41,1283.41,1282.63,1282.65
14//2017:00:00,1282.66,1282.74,1282.04,1282.26
14//2017:00:00,1282.26,1282.86,1282.14,1282.85
14//2017:00:00,1282.84,1283.2,1282.76,1282.79
14//2017:00:00,1282.84,1283.16,1282.81,1282.95
14//2017:00:00,1282.96,1282.96,1282.26,1282.33
14//2017:00:00,1282.32,1282.36,1282.06,1282.24
14//2017:00:00,1282.25,1282.36,1282.05,1282.22
14//2017:00:00,1282.24,1282.51,1282.17,1282.46
14//2017:00:00,1282.44,1282.51,1282.14,1282.36
14//2017:00:00,1282.37,1282.62,1282.07,1282.52
14//2017:00:00,1282.51,1282.52,1282.12,1282.17
14//2017:00:00,1282.16,1282.37,1281.95,1282.16
14//2017:00:00,1282.15,1282.36,1282.1,1282.17
14//2017:00:00,1282.17,1282.24,1281.75,1281.78
14//2017:00:00,1281.78,1281.88,1281.26,1281.56
14//2017:00:00,1281.57,1281.58,1281.07,1281.38
14//2017:00:00,1281.37,1281.45,1281.17,1281.33
14//2017:00:00,1281.34,1281.43,1281.07,1281.18
14//2017:00:00,1281.18,1281.3,1281.12,1281.27
14//2017:00:00,1281.28,1281.74,1281.15,1281.53
14//2017:00:00,1281.54,1281.88,1281.43,1281.82
14//2017:00:00,1281.81,1282.06,1281.79,1282.04
14//2017:00:00,1282.03,1282.06,1281.53,1281.62
14//2017:00:00,1281.62,1281.89,1281.62,1281.75
14//2017:00:00,1281.76,1281.87,1281.17,1281.18
14//2017:00:00,1281.18,1281.37,1281.03,1281.09
14//2017:00:00,1281.08,1281.09,1280.36,1280.48
14//2017:00:00,1280.48,1281.15,1280.48,1280.58
14//2017:00:00,1280.58,1280.62,1280.49,1280.49
14//2017:00:00,1280.49,1280.68,1280.49,1280.59
14//2017:00:00,1280.59,1280.95,1280.59,1280.76
14//2017:00:00,1280.77,1280.89,1280.68,1280.88
14//2017:00:00,1280.89,1280.99,1280.75,1280.75
14//2017:00:00,1280.78,1281.05,1280.77,1280.97
14//2017:00:00,1280.98,1281.0,1280.87,1280.88
14//2017:00:00,1280.88,1280.98,1280.88,1280.97
14//2017:00:00,1280.98,1281.01,1280.87,1280.87
14//2017:00:00,1280.91,1281.02,1280.7,1280.73
14//2017:00:00,1280.72,1281.17,1280.07,1281.17
14//2017:00:00,1280.95,1280.95,1279.5,1280.32
14//2017:00:00,1280.32,1280.81,1280.32,1280.66
14//2017:00:00,1280.66,1280.87,1280.56,1280.83
14//2017:00:00,1280.84,1281.0,1280.8,1280.9
14//2017:00:00,1280.9,1281.17,1280.9,1281.16
14//2017:00:00,1281.17,1281.18,1280.96,1280.98
14//2017:00:00,1280.99,1281.15,1280.96,1281.14
14//2017:00:00,1281.14,1281.34,1281.12,1281.2
14//2017:00:00,1281.2,1281.28,1281.09,1281.2
14//2017:00:00,1281.2,1281.2,1280.7,1280.88
14//2017:00:00,1280.87,1281.0,1280.79,1280.98
14//2017:00:00,1281.0,1281.22,1280.99,1281.19
14//2017:00:00,1281.18,1281.31,1280.9,1281.08
14//2017:00:00,1281.1,1281.3,1280.9,1281.1
14//2017:00:00,1281.1,1281.42,1281.0,1281.3
14//2017:00:00,1281.3,1281.35,1280.51,1280.69
14//2017:00:00,1280.7,1281.12,1280.61,1281.09
14//2017:00:00,1281.07,1281.31,1281.0,1281.31
14//2017:00:00,1281.31,1281.77,1281.07,1281.41
14//2017:00:00,1281.44,1281.69,1281.2,1281.57
14//2017:00:00,1281.56,1281.71,1280.99,1281.11
14//2017:00:00,1281.11,1281.27,1280.97,1281.26
14//2017:00:00,1281.22,1281.42,1281.11,1281.22
14//2017:00:00,1281.22,1281.42,1280.97,1281.13
14//2017:00:00,1281.12,1281.53,1281.01,1281.52
14//2017:00:00,1281.51,1281.67,1281.23,1281.62
14//2017:00:00,1281.6,1281.99,1281.42,1281.92
14//2017:00:00,1281.91,1282.69,1281.91,1282.22
14//2017:00:00,1282.23,1283.38,1282.1,1283.23
14//2017:00:00,1283.24,1283.45,1282.47,1282.79
14//2017:00:00,1282.79,1283.57,1282.71,1283.23
14//2017:00:00,1283.22,1283.23,1282.89,1283.03
14//2017:00:00,1283.05,1283.08,1282.44,1282.5
14//2017:00:00,1282.5,1282.58,1282.21,1282.3
14//2017:00:00,1282.3,1282.47,1282.14,1282.29
14//2017:00:00,1282.29,1282.39,1282.15,1282.3
14//2017:00:00,1282.3,1282.75,1282.18,1282.57
14//2017:00:00,1282.58,1283.11,1282.58,1282.98
14//2017:00:00,1282.99,1283.08,1282.68,1282.74
14//2017:00:00,1282.73,1282.87,1282.25,1282.28
14//2017:00:00,1282.28,1282.49,1281.91,1282.2
14//2017:00:00,1282.21,1282.34,1282.03,1282.11
14//2017:00:00,1282.14,1282.36,1282.09,1282.14
14//2017:00:00,1282.14,1282.33,1282.0,1282.26
14//2017:00:00,1282.27,1282.49,1282.19,1282.49
14//2017:00:00,1282.46,1282.58,1282.26,1282.27
14//2017:00:00,1282.29,1282.29,1281.97,1281.99
14//2017:00:00,1281.99,1282.18,1281.89,1281.89
14//2017:00:00,1281.89,1282.1,1281.86,1281.98
14//2017:00:00,1281.96,1282.08,1281.86,1281.99
14//2017:00:00,1281.99,1282.09,1281.67,1281.67
14//2017:00:00,1281.67,1281.67,1281.37,1281.37
14//2017:00:00,1281.37,1281.63,1281.36,1281.48
14//2017:00:00,1281.48,1281.49,1281.24,1281.42
14//2017:00:00,1281.42,1281.69,1281.39,1281.69
14//2017:00:00,1281.68,1281.8,1281.49,1281.59
14//2017:00:00,1281.59,1281.78,1281.59,1281.77
14//2017:00:00,1281.77,1282.2,1281.75,1282.01
14//2017:00:00,1282.01,1282.25,1281.84,1281.94
14//2017:00:00,1281.94,1282.07,1281.77,1281.95
14//2017:00:00,1281.95,1281.99,1281.54,1281.69
14//2017:00:00,1281.69,1281.88,1281.65,1281.68
14//2017:00:00,1281.69,1281.78,1281.56,1281.57
14//2017:00:00,1281.56,1281.63,1281.24,1281.28
14//2017:00:00,1281.28,1281.48,1281.11,1281.27
14//2017:00:00,1281.27,1281.62,1281.26,1281.43
14//2017:00:00,1281.43,1281.43,1281.25,1281.34
14//2017:00:00,1281.34,1281.76,1281.27,1281.66
14//2017:00:00,1281.65,1281.77,1281.32,1281.36
14//2017:00:00,1281.36,1281.74,1281.32,1281.44
14//2017:00:00,1281.45,1281.82,1281.33,1281.65
14//2017:00:00,1281.64,1281.82,1281.35,1281.36
15//2017:00:00,1281.36,1281.46,1281.15,1281.35
15//2017:00:00,1281.35,1281.65,1281.15,1281.56
15//2017:00:00,1281.56,1281.96,1281.56,1281.86
15//2017:00:00,1281.86,1281.96,1281.46,1281.51
15//2017:00:00,1281.52,1281.56,1281.27,1281.37
15//2017:00:00,1281.37,1281.46,1281.17,1281.27
15//2017:00:00,1281.27,1281.36,1280.78,1280.98
15//2017:00:00,1280.98,1281.08,1280.68,1280.89
15//2017:00:00,1280.89,1281.29,1280.87,1281.01
15//2017:00:00,1281.01,1281.1,1280.9,1280.99
15//2017:00:00,1281.0,1281.31,1280.89,1281.31
15//2017:00:00,1281.3,1281.31,1280.88,1281.12
15//2017:00:00,1281.11,1281.38,1280.93,1280.97
15//2017:00:00,1280.98,1281.01,1280.68,1281.0
15//2017:00:00,1281.0,1281.17,1280.89,1281.0
15//2017:00:00,1280.97,1281.22,1280.97,1281.1
15//2017:00:00,1281.09,1281.3,1280.87,1281.22
15//2017:00:00,1281.22,1281.43,1281.19,1281.36
15//2017:00:00,1281.35,1281.5,1281.15,1281.21
15//2017:00:00,1281.2,1281.27,1280.99,1281.2
15//2017:00:00,1281.2,1281.31,1281.12,1281.21
15//2017:00:00,1281.22,1281.42,1281.18,1281.33
15//2017:00:00,1281.33,1281.33,1281.11,1281.3
15//2017:00:00,1281.29,1281.33,1281.01,1281.11
15//2017:00:00,1281.11,1282.06,1280.91,1281.88
15//2017:00:00,1281.88,1282.97,1281.88,1282.94
15//2017:00:00,1282.94,1283.37,1282.22,1282.93
15//2017:00:00,1282.92,1284.02,1282.31,1282.67
15//2017:00:00,1282.57,1283.45,1282.44,1283.29
15//2017:00:00,1283.27,1283.37,1282.48,1282.71
15//2017:00:00,1282.7,1283.32,1282.43,1282.63
15//2017:00:00,1282.63,1282.83,1282.37,1282.81
15//2017:00:00,1282.8,1282.93,1282.33,1282.62
15//2017:00:00,1282.6,1282.71,1282.28,1282.31
15//2017:00:00,1282.31,1282.89,1282.07,1282.71
15//2017:00:00,1282.7,1283.09,1282.31,1282.99
15//2017:00:00,1282.99,1284.18,1282.72,1283.8
15//2017:00:00,1283.79,1284.74,1283.52,1284.31
15//2017:00:00,1284.32,1284.79,1283.68,1283.8
15//2017:00:00,1283.79,1283.91,1283.36,1283.42
15//2017:00:00,1283.42,1283.44,1283.04,1283.23
15//2017:00:00,1283.24,1284.3,1283.16,1284.21
15//2017:00:00,1284.22,1284.51,1283.93,1284.21
15//2017:00:00,1284.2,1284.39,1283.92,1284.04
15//2017:00:00,1284.04,1284.54,1284.04,1284.3
15//2017:00:00,1284.29,1284.34,1283.68,1284.18
15//2017:00:00,1284.18,1284.97,1284.1,1284.38
15//2017:00:00,1284.38,1284.51,1283.99,1284.18
15//2017:00:00,1284.18,1284.97,1284.0,1284.79
15//2017:00:00,1284.78,1284.79,1283.99,1284.04
15//2017:00:00,1284.04,1284.39,1283.71,1283.8
15//2017:00:00,1283.8,1284.41,1283.76,1284.28
15//2017:00:00,1284.27,1284.57,1284.11,1284.39
15//2017:00:00,1284.39,1284.93,1284.36,1284.8
15//2017:00:00,1284.81,1285.01,1284.65,1284.79
15//2017:00:00,1284.79,1285.76,1284.74,1285.16
15//2017:00:00,1285.16,1286.15,1285.07,1286.14
15//2017:00:00,1286.12,1286.47,1285.35,1285.84
15//2017:00:00,1285.83,1285.91,1285.3,1285.32
15//2017:00:00,1285.34,1285.46,1285.14,1285.25
15//2017:00:00,1285.26,1285.78,1285.15,1285.65
15//2017:00:00,1285.63,1285.72,1285.3,1285.53
15//2017:00:00,1285.53,1285.65,1285.26,1285.45
15//2017:00:00,1285.45,1285.56,1284.94,1285.37
15//2017:00:00,1285.37,1286.15,1285.33,1286.02
15//2017:00:00,1286.03,1286.04,1285.37,1285.72
15//2017:00:00,1285.71,1286.07,1285.56,1285.74
15//2017:00:00,1285.76,1286.41,1285.7,1286.27
15//2017:00:00,1286.26,1286.42,1284.61,1285.43
15//2017:00:00,1285.44,1286.04,1285.44,1285.67
15//2017:00:00,1285.66,1286.09,1285.59,1285.93
15//2017:00:00,1285.94,1286.18,1285.37,1286.13
15//2017:00:00,1286.17,1286.18,1285.58,1285.96
15//2017:00:00,1285.95,1286.15,1285.27,1285.54
15//2017:00:00,1285.53,1286.16,1285.45,1286.16
15//2017:00:00,1286.15,1286.19,1285.88,1286.06
15//2017:00:00,1286.07,1286.09,1285.73,1285.97
15//2017:00:00,1285.96,1285.97,1285.5,1285.66
15//2017:00:00,1285.67,1285.78,1285.3,1285.34
15//2017:00:00,1285.36,1285.46,1284.98,1285.18
15//2017:00:00,1285.17,1285.38,1284.98,1285.09
15//2017:00:00,1285.09,1285.48,1285.07,1285.29
15//2017:00:00,1285.29,1285.58,1285.15,1285.48
15//2017:00:00,1285.48,1285.78,1285.1,1285.74
15//2017:00:00,1285.78,1285.8,1285.21,1285.48
15//2017:00:00,1285.49,1285.69,1285.27,1285.36
15//2017:00:00,1285.35,1285.76,1285.07,1285.65
15//2017:00:00,1285.66,1285.86,1285.15,1285.35
15//2017:00:00,1285.34,1285.41,1285.08,1285.2
15//2017:00:00,1285.21,1285.46,1285.14,1285.36
15//2017:00:00,1285.35,1285.9,1285.16,1285.78
15//2017:00:00,1285.77,1286.21,1285.76,1285.97
15//2017:00:00,1285.98,1286.08,1285.78,1285.84
15//2017:00:00,1285.85,1286.0,1285.63,1285.88
15//2017:00:00,1285.88,1285.95,1285.35,1285.53
15//2017:00:00,1285.55,1285.59,1285.17,1285.25
15//2017:00:00,1285.26,1285.58,1285.16,1285.34
15//2017:00:00,1285.34,1285.58,1285.29,1285.46
15//2017:00:00,1285.47,1286.68,1285.2,1286.36
15//2017:00:00,1286.34,1287.85,1286.22,1287.02
15//2017:00:00,1287.04,1287.27,1286.74,1287.15
15//2017:00:00,1287.14,1287.92,1287.14,1287.46
15//2017:00:00,1287.46,1289.85,1284.68,1287.94
15//2017:00:00,1287.95,1289.01,1287.21,1288.2
15//2017:00:00,1288.21,1289.15,1287.93,1289.15
15//2017:00:00,1289.14,1289.15,1287.35,1287.75
15//2017:00:00,1287.77,1287.87,1286.87,1287.67
15//2017:00:00,1287.68,1287.96,1286.9,1287.9
15//2017:00:00,1287.89,1288.33,1287.24,1287.24
15//2017:00:00,1287.24,1287.38,1285.43,1286.59
15//2017:00:00,1286.58,1286.89,1286.01,1286.56
15//2017:00:00,1286.55,1286.91,1286.46,1286.82
15//2017:00:00,1286.81,1286.81,1286.2,1286.61
15//2017:00:00,1286.6,1286.72,1286.17,1286.19
15//2017:00:00,1286.23,1287.26,1285.64,1286.42
15//2017:00:00,1286.41,1288.74,1286.4,1288.4
15//2017:00:00,1288.39,1288.75,1286.59,1287.01
15//2017:00:00,1287.02,1287.28,1282.79,1284.12
15//2017:00:00,1284.11,1284.67,1283.31,1284.04
15//2017:00:00,1284.07,1284.37,1283.26,1283.83
15//2017:00:00,1283.92,1284.02,1281.57,1282.83
15//2017:00:00,1282.82,1282.85,1281.09,1282.13
15//2017:00:00,1282.12,1282.23,1280.71,1281.05
15//2017:00:00,1281.06,1282.1,1281.03,1281.56
15//2017:00:00,1281.56,1281.87,1281.35,1281.56
15//2017:00:00,1281.57,1281.69,1281.32,1281.47
15//2017:00:00,1281.48,1282.11,1281.32,1281.84
15//2017:00:00,1281.83,1281.86,1278.76,1279.44
15//2017:00:00,1279.43,1280.3,1279.29,1279.53
15//2017:00:00,1279.52,1281.2,1279.43,1281.1
15//2017:00:00,1281.1,1281.18,1280.56,1280.8
15//2017:00:00,1280.79,1280.79,1277.93,1278.62
15//2017:00:00,1278.63,1279.18,1277.29,1279.16
15//2017:00:00,1279.17,1279.22,1278.53,1278.6
15//2017:00:00,1278.61,1278.94,1278.23,1278.88
15//2017:00:00,1278.88,1278.9,1278.15,1278.65
15//2017:00:00,1278.63,1278.71,1277.75,1277.87
15//2017:00:00,1277.89,1278.61,1277.28,1278.47
15//2017:00:00,1278.46,1278.89,1278.28,1278.57
15//2017:00:00,1278.56,1278.64,1278.21,1278.64
15//2017:00:00,1278.63,1278.66,1276.94,1277.33
15//2017:00:00,1277.34,1277.96,1277.22,1277.46
15//2017:00:00,1277.46,1278.22,1277.44,1277.79
15//2017:00:00,1277.8,1277.84,1277.33,1277.77
15//2017:00:00,1277.76,1278.62,1277.67,1278.29
15//2017:00:00,1278.29,1278.55,1278.01,1278.55
15//2017:00:00,1278.54,1278.69,1278.15,1278.27
15//2017:00:00,1278.26,1278.46,1277.79,1277.93
15//2017:00:00,1277.93,1278.28,1277.82,1277.9
15//2017:00:00,1277.88,1277.89,1277.38,1277.76
15//2017:00:00,1277.76,1277.91,1277.59,1277.76
15//2017:00:00,1277.76,1277.91,1277.19,1277.91
15//2017:00:00,1277.91,1278.5,1277.91,1278.35
15//2017:00:00,1278.34,1278.94,1278.2,1278.2
15//2017:00:00,1278.2,1278.51,1278.08,1278.26
15//2017:00:00,1278.26,1278.36,1277.93,1278.06
15//2017:00:00,1278.06,1278.21,1277.83,1278.04
15//2017:00:00,1278.03,1278.57,1277.57,1278.53
15//2017:00:00,1278.52,1278.74,1278.16,1278.66
15//2017:00:00,1278.66,1278.66,1278.26,1278.32
15//2017:00:00,1278.31,1278.44,1277.42,1277.76
15//2017:00:00,1277.76,1278.47,1277.56,1278.17
15//2017:00:00,1278.17,1278.17,1277.7,1277.96
15//2017:00:00,1277.95,1278.46,1277.95,1278.46
15//2017:00:00,1278.45,1278.45,1277.92,1278.05
15//2017:00:00,1278.05,1278.43,1277.99,1278.22
15//2017:00:00,1278.21,1278.45,1278.15,1278.41
15//2017:00:00,1278.4,1278.61,1278.31,1278.44
15//2017:00:00,1278.43,1278.47,1277.64,1277.91
15//2017:00:00,1277.92,1278.47,1277.83,1278.46
15//2017:00:00,1278.45,1278.64,1278.19,1278.34
15//2017:00:00,1278.35,1278.76,1278.09,1278.26
15//2017:00:00,1278.27,1278.48,1277.98,1278.46
15//2017:00:00,1278.48,1278.65,1277.81,1277.96
15//2017:00:00,1277.97,1278.19,1277.57,1277.88
15//2017:00:00,1277.87,1278.02,1277.21,1277.72
15//2017:00:00,1277.73,1278.18,1277.64,1277.92
15//2017:00:00,1277.94,1278.19,1277.54,1278.01
15//2017:00:00,1278.02,1278.4,1278.0,1278.36
15//2017:00:00,1278.35,1278.51,1278.02,1278.2
15//2017:00:00,1278.21,1278.28,1277.92,1277.97
15//2017:00:00,1277.98,1278.34,1277.97,1278.3
15//2017:00:00,1278.31,1278.58,1278.07,1278.19
15//2017:00:00,1278.2,1278.38,1278.13,1278.19
15//2017:00:00,1278.18,1279.1,1278.09,1278.79
15//2017:00:00,1278.82,1279.4,1278.71,1278.98
15//2017:00:00,1278.96,1279.1,1278.5,1278.75
15//2017:00:00,1278.76,1278.8,1278.29,1278.57
15//2017:00:00,1278.59,1279.19,1278.47,1279.19
15//2017:00:00,1279.19,1279.67,1278.97,1279.54
15//2017:00:00,1279.52,1279.94,1279.45,1279.6
15//2017:00:00,1279.59,1279.68,1278.63,1278.89
15//2017:00:00,1278.91,1279.0,1278.51,1278.95
15//2017:00:00,1278.94,1279.01,1278.84,1278.98
15//2017:00:00,1278.97,1279.31,1278.95,1279.23
15//2017:00:00,1279.22,1279.28,1279.13,1279.22
15//2017:00:00,1279.22,1279.27,1279.07,1279.07
15//2017:00:00,1279.07,1279.11,1278.92,1279.0
15//2017:00:00,1279.0,1279.0,1278.79,1278.97
15//2017:00:00,1278.98,1279.24,1278.89,1279.06
15//2017:00:00,1279.04,1279.17,1278.99,1279.09
15//2017:00:00,1279.08,1279.1,1278.9,1279.0
15//2017:00:00,1278.97,1279.0,1278.57,1278.68
15//2017:00:00,1278.63,1279.26,1278.42,1279.26
15//2017:00:00,1278.4,1278.77,1278.27,1278.76
15//2017:00:00,1278.76,1278.97,1278.67,1278.69
15//2017:00:00,1278.69,1278.96,1278.68,1278.96
15//2017:00:00,1278.93,1279.11,1278.86,1279.07
15//2017:00:00,1279.08,1279.23,1278.88,1279.05
15//2017:00:00,1279.07,1279.19,1279.05,1279.1
15//2017:00:00,1279.1,1279.3,1279.07,1279.3
15//2017:00:00,1279.29,1279.53,1279.26,1279.46
15//2017:00:00,1279.46,1279.83,1279.34,1279.83
15//2017:00:00,1279.83,1279.83,1279.41,1279.59
15//2017:00:00,1279.59,1279.81,1279.52,1279.63
15//2017:00:00,1279.63,1279.73,1279.42,1279.72
15//2017:00:00,1279.72,1279.82,1279.23,1279.32
15//2017:00:00,1279.32,1279.37,1278.88,1279.22
15//2017:00:00,1279.23,1279.44,1278.98,1279.05
15//2017:00:00,1279.05,1279.08,1278.75,1278.85
15//2017:00:00,1278.84,1278.96,1278.76,1278.93
15//2017:00:00,1278.94,1278.95,1278.71,1278.75
15//2017:00:00,1278.76,1278.94,1278.52,1278.55
15//2017:00:00,1278.55,1278.58,1278.19,1278.43
15//2017:00:00,1278.44,1278.45,1277.88,1278.02
15//2017:00:00,1278.02,1278.23,1277.78,1278.15
15//2017:00:00,1278.15,1278.45,1278.14,1278.29
15//2017:00:00,1278.31,1278.72,1278.24,1278.72
15//2017:00:00,1278.71,1279.03,1278.23,1278.92
15//2017:00:00,1278.91,1279.06,1278.89,1278.96
15//2017:00:00,1278.95,1279.04,1278.8,1278.92
15//2017:00:00,1278.91,1279.67,1278.86,1279.25
15//2017:00:00,1279.25,1279.27,1278.94,1279.14
15//2017:00:00,1279.14,1279.33,1279.02,1279.13
15//2017:00:00,1279.14,1279.41,1279.02,1279.33
15//2017:00:00,1279.32,1279.45,1279.13,1279.36
15//2017:00:00,1279.35,1279.47,1279.22,1279.42
15//2017:00:00,1279.4,1279.42,1279.2,1279.27
15//2017:00:00,1279.26,1279.37,1279.24,1279.26
15//2017:00:00,1279.24,1279.26,1279.04,1279.16
15//2017:00:00,1279.16,1279.16,1278.79,1278.8
15//2017:00:00,1278.79,1278.89,1278.49,1278.51
15//2017:00:00,1278.51,1278.59,1278.0,1278.4
15//2017:00:00,1278.39,1278.58,1278.15,1278.3
15//2017:00:00,1278.29,1278.54,1278.19,1278.52
15//2017:00:00,1278.51,1278.71,1278.38,1278.49
15//2017:00:00,1278.51,1279.0,1278.48,1279.0
15//2017:00:00,1279.0,1279.08,1278.79,1278.8
15//2017:00:00,1278.8,1278.87,1278.69,1278.72
15//2017:00:00,1278.71,1278.79,1278.59,1278.7
15//2017:00:00,1278.7,1278.81,1278.6,1278.8
15//2017:00:00,1278.8,1278.82,1278.57,1278.71
15//2017:00:00,1278.71,1278.91,1278.58,1278.81
15//2017:00:00,1278.8,1278.92,1278.76,1278.84
15//2017:00:00,1278.81,1278.84,1278.52,1278.61
15//2017:00:00,1278.59,1278.67,1278.31,1278.5
15//2017:00:00,1278.5,1278.71,1278.41,1278.6
15//2017:00:00,1278.59,1278.78,1278.54,1278.72
15//2017:00:00,1278.71,1278.8,1278.59,1278.69
15//2017:00:00,1278.69,1278.8,1278.57,1278.72
15//2017:00:00,1278.72,1278.88,1278.7,1278.81
15//2017:00:00,1278.81,1278.81,1278.67,1278.71
15//2017:00:00,1278.7,1278.83,1278.65,1278.71
15//2017:00:00,1278.71,1278.8,1278.64,1278.72
15//2017:00:00,1278.72,1278.79,1278.52,1278.6
15//2017:00:00,1278.6,1278.61,1278.22,1278.3
15//2017:00:00,1278.31,1278.38,1278.22,1278.34
15//2017:00:00,1278.34,1278.41,1278.21,1278.24
15//2017:00:00,1278.24,1278.41,1278.12,1278.21
15//2017:00:00,1278.21,1278.3,1278.11,1278.2
15//2017:00:00,1278.21,1278.51,1278.2,1278.31
15//2017:00:00,1278.31,1278.42,1278.28,1278.41
15//2017:00:00,1278.42,1278.42,1278.08,1278.12
15//2017:00:00,1278.1,1278.13,1276.38,1277.13
15//2017:00:00,1277.12,1277.22,1276.57,1277.02
15//2017:00:00,1277.01,1277.08,1276.61,1276.82
16//2017:00:00,1276.82,1276.82,1276.03,1276.64
16//2017:00:00,1276.64,1277.07,1276.57,1276.57
16//2017:00:00,1276.57,1276.68,1276.46,1276.46
16//2017:00:00,1276.46,1276.75,1276.24,1276.64
16//2017:00:00,1276.65,1277.24,1276.55,1276.96
16//2017:00:00,1276.96,1276.98,1276.84,1276.87
16//2017:00:00,1276.87,1277.08,1276.84,1277.04
16//2017:00:00,1277.04,1277.18,1277.01,1277.14
16//2017:00:00,1277.14,1277.27,1277.1,1277.15
16//2017:00:00,1277.15,1277.26,1277.02,1277.11
16//2017:00:00,1277.14,1277.24,1276.85,1276.85
16//2017:00:00,1276.86,1276.96,1276.57,1276.68
16//2017:00:00,1276.68,1277.02,1276.45,1276.83
16//2017:00:00,1276.82,1276.9,1276.61,1276.82
16//2017:00:00,1276.81,1277.23,1276.71,1277.05
16//2017:00:00,1277.05,1277.93,1277.03,1277.91
16//2017:00:00,1277.89,1278.15,1277.62,1277.93
16//2017:00:00,1277.92,1278.47,1277.9,1278.42
16//2017:00:00,1278.44,1278.68,1277.96,1277.97
16//2017:00:00,1277.99,1278.05,1277.51,1277.65
16//2017:00:00,1277.66,1277.85,1277.46,1277.47
16//2017:00:00,1277.45,1277.88,1277.34,1277.76
16//2017:00:00,1277.74,1278.17,1277.7,1278.17
16//2017:00:00,1278.17,1278.29,1277.75,1277.86
16//2017:00:00,1277.85,1277.85,1277.15,1277.46
16//2017:00:00,1277.45,1277.46,1276.39,1276.72
16//2017:00:00,1276.72,1276.81,1276.18,1276.19
16//2017:00:00,1276.19,1276.29,1275.47,1275.47
16//2017:00:00,1275.48,1276.21,1275.37,1276.09
16//2017:00:00,1276.08,1276.81,1275.9,1276.46
16//2017:00:00,1276.45,1276.61,1275.91,1276.1
16//2017:00:00,1276.1,1276.88,1276.01,1276.8
16//2017:00:00,1276.79,1277.15,1276.61,1276.78
16//2017:00:00,1276.79,1277.4,1276.74,1277.2
16//2017:00:00,1277.2,1277.26,1276.86,1276.99
16//2017:00:00,1276.99,1277.2,1276.18,1276.27
16//2017:00:00,1276.27,1277.98,1276.27,1277.4
16//2017:00:00,1277.4,1277.71,1276.67,1277.68
16//2017:00:00,1277.67,1277.67,1277.03,1277.1
16//2017:00:00,1277.09,1277.39,1276.97,1277.3
16//2017:00:00,1277.29,1278.3,1277.28,1278.3
16//2017:00:00,1278.3,1278.3,1277.55,1277.78
16//2017:00:00,1277.77,1278.28,1277.6,1278.27
16//2017:00:00,1278.28,1278.3,1277.47,1277.69
16//2017:00:00,1277.68,1277.99,1277.46,1277.67
16//2017:00:00,1277.68,1277.7,1277.17,1277.28
16//2017:00:00,1277.28,1277.89,1277.15,1277.89
16//2017:00:00,1277.89,1278.1,1277.05,1277.3
16//2017:00:00,1277.3,1277.9,1277.27,1277.4
16//2017:00:00,1277.4,1277.5,1276.89,1277.15
16//2017:00:00,1277.13,1278.18,1276.8,1277.91
16//2017:00:00,1277.9,1278.34,1277.35,1277.47
16//2017:00:00,1277.44,1277.98,1277.35,1277.93
16//2017:00:00,1277.93,1278.19,1277.74,1277.87
16//2017:00:00,1277.87,1279.65,1277.78,1278.84
16//2017:00:00,1278.86,1279.14,1278.52,1278.63
16//2017:00:00,1278.64,1278.78,1278.09,1278.19
16//2017:00:00,1278.18,1278.42,1277.97,1278.07
16//2017:00:00,1278.06,1278.4,1278.05,1278.3
16//2017:00:00,1278.3,1278.41,1277.97,1278.08
16//2017:00:00,1278.1,1278.12,1277.62,1277.97
16//2017:00:00,1277.96,1278.42,1277.76,1278.31
